"time","e","P","I","D","y_1","y_2","u_1","u_2"
28.98,-8.76463e-08,-0,-0,-0,0,8.76463e-08,0,-0
28.99,-9.11759e-08,-0,-0,-0,0,9.11759e-08,0,-0
29,-9.13735e-08,-0,-0,-0,0,9.13735e-08,0,-0
29.01,-8.82334e-08,-0,-0,0,0,8.82334e-08,0,0
29.02,-8.20587e-08,-0,-0,0,0,8.20587e-08,0,0
29.03,-7.34596e-08,-0,-0,0,0,7.34596e-08,0,0
29.04,-6.32541e-08,-0,-0,0,0,6.32541e-08,0,0
29.05,-5.2389e-08,-0,-0,0,0,5.2389e-08,0,0
29.06,-4.19883e-08,-0,-0,0,0,4.19883e-08,0,0
29.07,-3.29149e-08,-0,-0,0,0,3.29149e-08,0,0
29.08,-2.61317e-08,-0,-0,0,0,2.61317e-08,0,0
29.09,-2.23327e-08,-0,-0,0,0,2.23327e-08,0,0
29.1,-2.18405e-08,-0,-0,0,0,2.18405e-08,0,0
29.11,-2.47244e-08,-0,-0,-0,0,2.47244e-08,0,-0
29.12,-3.06932e-08,-0,-0,-0,0,3.06932e-08,0,-0
29.13,-3.91507e-08,-0,-0,-0,0,3.91507e-08,0,-0
29.14,-4.92939e-08,-0,-0,-0,0,4.92939e-08,0,-0
29.15,-6.02024e-08,-0,-0,-0,0,6.02024e-08,0,-0
29.16,-7.07098e-08,-0,-0,-0,0,7.07098e-08,0,-0
29.17,-7.99236e-08,-0,-0,-0,0,7.99236e-08,0,-0
29.18,-8.68713e-08,-0,-0,-0,0,8.68713e-08,0,-0
29.19,-9.08961e-08,-0,-0,-0,0,9.08961e-08,0,-0
29.2,-9.16062e-08,-0,-0,-0,0,9.16062e-08,0,-0
29.21,-8.89529e-08,-0,-0,0,0,8.89529e-08,0,0
29.22,-8.32018e-08,-0,-0,0,0,8.32018e-08,0,0
29.23,-7.49083e-08,-0,-0,0,0,7.49083e-08,0,0
29.24,-6.4889e-08,-0,-0,0,0,6.4889e-08,0,0
29.25,-5.40409e-08,-0,-0,0,0,5.40409e-08,0,0
29.26,-4.35047e-08,-0,-0,0,0,4.35047e-08,0,0
29.27,-3.41943e-08,-0,-0,0,0,3.41943e-08,0,0
29.28,-2.70428e-08,-0,-0,0,0,2.70428e-08,0,0
29.29,-2.27515e-08,-0,-0,0,0,2.27515e-08,0,0
29.3,-2.17573e-08,-0,-0,0,0,2.17573e-08,0,0
29.31,-2.41585e-08,-0,-0,-0,0,2.41585e-08,0,-0
29.32,-2.96819e-08,-0,-0,-0,0,2.96819e-08,0,-0
29.33,-3.78244e-08,-0,-0,-0,0,3.78244e-08,0,-0
29.34,-4.77712e-08,-0,-0,-0,0,4.77712e-08,0,-0
29.35,-5.86278e-08,-0,-0,-0,0,5.86278e-08,0,-0
29.36,-6.9238e-08,-0,-0,-0,0,6.9238e-08,0,-0
29.37,-7.86637e-08,-0,-0,-0,0,7.86637e-08,0,-0
29.38,-8.59667e-08,-0,-0,-0,0,8.59667e-08,0,-0
29.39,-9.04662e-08,-0,-0,-0,0,9.04662e-08,0,-0
29.4,-9.16683e-08,-0,-0,-0,0,9.16683e-08,0,-0
29.41,-8.9486e-08,-0,-0,0,0,8.9486e-08,0,0
29.42,-8.41743e-08,-0,-0,0,0,8.41743e-08,0,0
29.43,-7.62064e-08,-0,-0,0,0,7.62064e-08,0,0
29.44,-6.6378e-08,-0,-0,0,0,6.6378e-08,0,0
29.45,-5.55895e-08,-0,-0,0,0,5.55895e-08,0,0
29.46,-4.49602e-08,-0,-0,0,0,4.49602e-08,0,0
29.47,-3.54547e-08,-0,-0,0,0,3.54547e-08,0,0
29.48,-2.79559e-08,-0,-0,0,0,2.79559e-08,0,0
29.49,-2.3205e-08,-0,-0,0,0,2.3205e-08,0,0
29.5,-2.17194e-08,-0,-0,0,0,2.17194e-08,0,0
29.51,-2.36508e-08,-0,-0,-0,0,2.36508e-08,0,-0
29.52,-2.87432e-08,-0,-0,-0,0,2.87432e-08,0,-0
29.53,-3.65405e-08,-0,-0,-0,0,3.65405e-08,0,-0
29.54,-4.62895e-08,-0,-0,-0,0,4.62895e-08,0,-0
29.55,-5.70609e-08,-0,-0,-0,0,5.70609e-08,0,-0
29.56,-6.77673e-08,-0,-0,-0,0,6.77673e-08,0,-0
29.57,-7.73809e-08,-0,-0,-0,0,7.73809e-08,0,-0
29.58,-8.50303e-08,-0,-0,-0,0,8.50303e-08,0,-0
29.59,-8.99705e-08,-0,-0,-0,0,8.99705e-08,0,-0
29.6,-9.1669e-08,-0,-0,-0,0,9.1669e-08,0,-0
29.61,-8.99526e-08,-0,-0,0,0,8.99526e-08,0,0
29.62,-8.50713e-08,-0,-0,0,0,8.50713e-08,0,0
29.63,-7.74538e-08,-0,-0,0,0,7.74538e-08,0,0
29.64,-6.78304e-08,-0,-0,0,0,6.78304e-08,0,0
29.65,-5.71375e-08,-0,-0,0,0,5.71375e-08,0,0
29.66,-4.64257e-08,-0,-0,0,0,4.64257e-08,0,0
29.67,-3.67451e-08,-0,-0,0,0,3.67451e-08,0,0
29.68,-2.89104e-08,-0,-0,0,0,2.89104e-08,0,0
29.69,-2.37253e-08,-0,-0,0,0,2.37253e-08,0,0
29.7,-2.17642e-08,-0,-0,0,0,2.17642e-08,0,0
29.71,-2.32252e-08,-0,-0,-0,0,2.32252e-08,0,-0
29.72,-2.7877e-08,-0,-0,-0,0,2.7877e-08,0,-0
29.73,-3.53234e-08,-0,-0,-0,0,3.53234e-08,0,-0
29.74,-4.48497e-08,-0,-0,-0,0,4.48497e-08,0,-0
29.75,-5.55134e-08,-0,-0,-0,0,5.55134e-08,0,-0
29.76,-6.62815e-08,-0,-0,-0,0,6.62815e-08,0,-0
29.77,-7.60736e-08,-0,-0,-0,0,7.60736e-08,0,-0
29.78,-8.40596e-08,-0,-0,-0,0,8.40596e-08,0,-0
29.79,-8.94273e-08,-0,-0,-0,0,8.94273e-08,0,-0
29.8,-9.15868e-08,-0,-0,-0,0,9.15868e-08,0,-0
29.81,-9.03363e-08,-0,-0,0,0,9.03363e-08,0,0
29.82,-8.58794e-08,-0,-0,0,0,8.58794e-08,0,0
29.83,-7.86181e-08,-0,-0,0,0,7.86181e-08,0,0
29.84,-6.92311e-08,-0,-0,0,0,6.92311e-08,0,0
29.85,-5.86516e-08,-0,-0,0,0,5.86516e-08,0,0
29.86,-4.78862e-08,-0,-0,0,0,4.78862e-08,0,0
29.87,-3.80349e-08,-0,-0,0,0,3.80349e-08,0,0
29.88,-2.98633e-08,-0,-0,0,0,2.98633e-08,0,0
29.89,-2.42441e-08,-0,-0,0,0,2.42441e-08,0,0
29.9,-2.18267e-08,-0,-0,0,0,2.18267e-08,0,0
29.91,-2.2809e-08,-0,-0,-0,0,2.2809e-08,0,-0
29.92,-2.7032e-08,-0,-0,-0,0,2.7032e-08,0,-0
29.93,-3.4118e-08,-0,-0,-0,0,3.4118e-08,0,-0
29.94,-4.34004e-08,-0,-0,-0,0,4.34004e-08,0,-0
29.95,-5.39416e-08,-0,-0,-0,0,5.39416e-08,0,-0
29.96,-6.47675e-08,-0,-0,-0,0,6.47675e-08,0,-0
29.97,-7.47463e-08,-0,-0,-0,0,7.47463e-08,0,-0
29.98,-8.30843e-08,-0,-0,-0,0,8.30843e-08,0,-0
29.99,-8.88653e-08,-0,-0,-0,0,8.88653e-08,0,-0
30,-9.15121e-08,-0,-0,-0,0,9.15121e-08,0,-0
30.01,-9.07536e-08,-0,-0,0,0,9.07536e-08,0,0
30.02,-8.67402e-08,-0,-0,0,0,8.67402e-08,0,0
30.03,-7.9855e-08,-0,-0,0,0,7.9855e-08,0,0
30.04,-7.07113e-08,-0,-0,0,0,7.07113e-08,0,0
30.05,-6.02511e-08,-0,-0,0,0,6.02511e-08,0,0
30.06,-4.94343e-08,-0,-0,0,0,4.94343e-08,0,0
30.07,-3.93802e-08,-0,-0,0,0,3.93802e-08,0,0
30.08,-3.08595e-08,-0,-0,0,0,3.08595e-08,0,0
30.09,-2.48333e-08,-0,-0,0,0,2.48333e-08,0,0
30.1,-2.19162e-08,-0,-0,0,0,2.19162e-08,0,0
30.11,-2.23849e-08,-0,-0,-0,0,2.23849e-08,0,-0
30.12,-2.61435e-08,-0,-0,-0,0,2.61435e-08,0,-0
30.13,-3.28374e-08,-0,-0,-0,0,3.28374e-08,0,-0
30.14,-4.18517e-08,-0,-0,-0,0,4.18517e-08,0,-0
30.15,-5.22686e-08,-0,-0,-0,0,5.22686e-08,0,-0
30.16,-6.3143e-08,-0,-0,-0,0,6.3143e-08,0,-0
30.17,-7.33291e-08,-0,-0,-0,0,7.33291e-08,0,-0
30.18,-8.20007e-08,-0,-0,-0,0,8.20007e-08,0,-0
30.19,-8.82173e-08,-0,-0,-0,0,8.82173e-08,0,-0
30.2,-9.13597e-08,-0,-0,-0,0,9.13597e-08,0,-0
30.21,-9.11207e-08,-0,-0,0,0,9.11207e-08,0,0
30.22,-8.75983e-08,-0,-0,0,0,8.75983e-08,0,0
30.23,-8.11047e-08,-0,-0,0,0,8.11047e-08,0,0
30.24,-7.22649e-08,-0,-0,0,0,7.22649e-08,0,0
30.25,-6.19421e-08,-0,-0,0,0,6.19421e-08,0,0
30.26,-5.10886e-08,-0,-0,0,0,5.10886e-08,0,0
30.27,-4.08291e-08,-0,-0,0,0,4.08291e-08,0,0
30.28,-3.19881e-08,-0,-0,0,0,3.19881e-08,0,0
30.29,-2.5531e-08,-0,-0,0,0,2.5531e-08,0,0
30.3,-2.2123e-08,-0,-0,0,0,2.2123e-08,0,0
30.31,-2.20488e-08,-0,-0,0,0,2.20488e-08,0,0
30.32,-2.53165e-08,-0,-0,-0,0,2.53165e-08,0,-0
30.33,-3.16112e-08,-0,-0,-0,0,3.16112e-08,0,-0
30.34,-4.03111e-08,-0,-0,-0,0,4.03111e-08,0,-0
30.35,-5.05889e-08,-0,-0,-0,0,5.05889e-08,0,-0
30.36,-6.14887e-08,-0,-0,-0,0,6.14887e-08,0,-0
30.37,-7.18743e-08,-0,-0,-0,0,7.18743e-08,0,-0
30.38,-8.08665e-08,-0,-0,-0,0,8.08665e-08,0,-0
30.39,-8.75109e-08,-0,-0,-0,0,8.75109e-08,0,-0
30.4,-9.11395e-08,-0,-0,-0,0,9.11395e-08,0,-0
30.41,-9.14386e-08,-0,-0,-0,0,9.14386e-08,0,-0
30.42,-8.83963e-08,-0,-0,0,0,8.83963e-08,0,0
30.43,-8.23e-08,-0,-0,0,0,8.23e-08,0,0
30.44,-7.37607e-08,-0,-0,0,0,7.37607e-08,0,0
30.45,-6.35905e-08,-0,-0,0,0,6.35905e-08,0,0
30.46,-5.27221e-08,-0,-0,0,0,5.27221e-08,0,0
30.47,-4.229e-08,-0,-0,0,0,4.229e-08,0,0
30.48,-3.31618e-08,-0,-0,0,0,3.31618e-08,0,0
30.49,-2.63054e-08,-0,-0,0,0,2.63054e-08,0,0
30.5,-2.24061e-08,-0,-0,0,0,2.24061e-08,0,0
30.51,-2.18129e-08,-0,-0,0,0,2.18129e-08,0,0
30.52,-2.45988e-08,-0,-0,-0,0,2.45988e-08,0,-0
30.53,-3.04803e-08,-0,-0,-0,0,3.04803e-08,0,-0
30.54,-3.88734e-08,-0,-0,-0,0,3.88734e-08,0,-0
30.55,-4.89792e-08,-0,-0,-0,0,4.89792e-08,0,-0
30.56,-5.98811e-08,-0,-0,-0,0,5.98811e-08,0,-0
30.57,-7.04104e-08,-0,-0,-0,0,7.04104e-08,0,-0
30.58,-7.96683e-08,-0,-0,-0,0,7.96683e-08,0,-0
30.59,-8.66907e-08,-0,-0,-0,0,8.66907e-08,0,-0
30.6,-9.08114e-08,-0,-0,-0,0,9.08114e-08,0,-0
30.61,-9.16198e-08,-0,-0,-0,0,9.16198e-08,0,-0
30.62,-8.90618e-08,-0,-0,0,0,8.90618e-08,0,0
30.63,-8.33997e-08,-0,-0,0,0,8.33997e-08,0,0
30.64,-7.51681e-08,-0,-0,0,0,7.51681e-08,0,0
30.65,-6.51886e-08,-0,-0,0,0,6.51886e-08,0,0
30.66,-5.43493e-08,-0,-0,0,0,5.43493e-08,0,0
30.67,-4.37951e-08,-0,-0,0,0,4.37951e-08,0,0
30.68,-3.44453e-08,-0,-0,0,0,3.44453e-08,0,0
30.69,-2.72253e-08,-0,-0,0,0,2.72253e-08,0,0
30.7,-2.28407e-08,-0,-0,0,0,2.28407e-08,0,0
30.71,-2.17491e-08,-0,-0,0,0,2.17491e-08,0,0
30.72,-2.40572e-08,-0,-0,-0,0,2.40572e-08,0,-0
30.73,-2.9492e-08,-0,-0,-0,0,2.9492e-08,0,-0
30.74,-3.75695e-08,-0,-0,-0,0,3.75695e-08,0,-0
30.75,-4.74797e-08,-0,-0,-0,0,4.74797e-08,0,-0
30.76,-5.83225e-08,-0,-0,-0,0,5.83225e-08,0,-0
30.77,-6.89523e-08,-0,-0,-0,0,6.89523e-08,0,-0
30.78,-7.84186e-08,-0,-0,-0,0,7.84186e-08,0,-0
30.79,-8.579e-08,-0,-0,-0,0,8.579e-08,0,-0
30.8,-9.0377e-08,-0,-0,-0,0,9.0377e-08,0,-0
30.81,-9.16777e-08,-0,-0,-0,0,9.16777e-08,0,-0
30.82,-8.95867e-08,-0,-0,0,0,8.95867e-08,0,0
30.83,-8.43591e-08,-0,-0,0,0,8.43591e-08,0,0
30.84,-7.64614e-08,-0,-0,0,0,7.64614e-08,0,0
30.85,-6.66723e-08,-0,-0,0,0,6.66723e-08,0,0
30.86,-5.58991e-08,-0,-0,0,0,5.58991e-08,0,0
30.87,-4.52503e-08,-0,-0,0,0,4.52503e-08,0,0
30.88,-3.57079e-08,-0,-0,0,0,3.57079e-08,0,0
30.89,-2.81408e-08,-0,-0,0,0,2.81408e-08,0,0
30.9,-2.33023e-08,-0,-0,0,0,2.33023e-08,0,0
30.91,-2.17198e-08,-0,-0,0,0,2.17198e-08,0,0
30.92,-2.35572e-08,-0,-0,-0,0,2.35572e-08,0,-0
30.93,-2.85643e-08,-0,-0,-0,0,2.85643e-08,0,-0
30.94,-3.62933e-08,-0,-0,-0,0,3.62933e-08,0,-0
30.95,-4.6001e-08,-0,-0,-0,0,4.6001e-08,0,-0
30.96,-5.67519e-08,-0,-0,-0,0,5.67519e-08,0,-0
30.97,-6.74746e-08,-0,-0,-0,0,6.74746e-08,0,-0
30.98,-7.7123e-08,-0,-0,-0,0,7.7123e-08,0,-0
30.99,-8.48387e-08,-0,-0,-0,0,8.48387e-08,0,-0
31,-8.98629e-08,-0,-0,-0,0,8.98629e-08,0,-0
31.01,-9.16523e-08,-0,-0,-0,0,9.16523e-08,0,-0
31.02,-9.00283e-08,-0,-0,0,0,9.00283e-08,0,0
31.03,-8.5234e-08,-0,-0,0,0,8.5234e-08,0,0
31.04,-7.76862e-08,-0,-0,0,0,7.76862e-08,0,0
31.05,-6.81087e-08,-0,-0,0,0,6.81087e-08,0,0
31.06,-5.74381e-08,-0,-0,0,0,5.74381e-08,0,0
31.07,-4.67181e-08,-0,-0,0,0,4.67181e-08,0,0
31.08,-3.70035e-08,-0,-0,0,0,3.70035e-08,0,0
31.09,-2.91037e-08,-0,-0,0,0,2.91037e-08,0,0
31.1,-2.38357e-08,-0,-0,0,0,2.38357e-08,0,0
31.11,-2.17847e-08,-0,-0,0,0,2.17847e-08,0,0
31.12,-2.3153e-08,-0,-0,-0,0,2.3153e-08,0,-0
31.13,-2.7721e-08,-0,-0,-0,0,2.7721e-08,0,-0
31.14,-3.50961e-08,-0,-0,-0,0,3.50961e-08,0,-0
31.15,-4.45725e-08,-0,-0,-0,0,4.45725e-08,0,-0
31.16,-5.52105e-08,-0,-0,-0,0,5.52105e-08,0,-0
31.17,-6.59885e-08,-0,-0,-0,0,6.59885e-08,0,-0
31.18,-7.58124e-08,-0,-0,-0,0,7.58124e-08,0,-0
31.19,-8.38644e-08,-0,-0,-0,0,8.38644e-08,0,-0
31.2,-8.93167e-08,-0,-0,-0,0,8.93167e-08,0,-0
31.21,-9.1566e-08,-0,-0,-0,0,9.1566e-08,0,-0
31.22,-9.04099e-08,-0,-0,0,0,9.04099e-08,0,0
31.23,-8.60395e-08,-0,-0,0,0,8.60395e-08,0,0
31.24,-7.88497e-08,-0,-0,0,0,7.88497e-08,0,0
31.25,-6.95099e-08,-0,-0,0,0,6.95099e-08,0,0
31.26,-5.89562e-08,-0,-0,0,0,5.89562e-08,0,0
31.27,-4.81807e-08,-0,-0,0,0,4.81807e-08,0,0
31.28,-3.82921e-08,-0,-0,0,0,3.82921e-08,0,0
31.29,-3.00514e-08,-0,-0,0,0,3.00514e-08,0,0
31.3,-2.43537e-08,-0,-0,0,0,2.43537e-08,0,0
31.31,-2.18381e-08,-0,-0,0,0,2.18381e-08,0,0
31.32,-2.27196e-08,-0,-0,-0,0,2.27196e-08,0,-0
31.33,-2.68538e-08,-0,-0,-0,0,2.68538e-08,0,-0
31.34,-3.38634e-08,-0,-0,-0,0,3.38634e-08,0,-0
31.35,-4.30965e-08,-0,-0,-0,0,4.30965e-08,0,-0
31.36,-5.36125e-08,-0,-0,-0,0,5.36125e-08,0,-0
31.37,-6.44484e-08,-0,-0,-0,0,6.44484e-08,0,-0
31.38,-7.44693e-08,-0,-0,-0,0,7.44693e-08,0,-0
31.39,-8.28807e-08,-0,-0,-0,0,8.28807e-08,0,-0
31.4,-8.8743e-08,-0,-0,-0,0,8.8743e-08,0,-0
31.41,-9.14902e-08,-0,-0,-0,0,9.14902e-08,0,-0
31.42,-9.08325e-08,-0,-0,0,0,9.08325e-08,0,0
31.43,-8.69122e-08,-0,-0,0,0,8.69122e-08,0,0
31.44,-8.01063e-08,-0,-0,0,0,8.01063e-08,0,0
31.45,-7.10163e-08,-0,-0,0,0,7.10163e-08,0,0
31.46,-6.05821e-08,-0,-0,0,0,6.05821e-08,0,0
31.47,-4.97549e-08,-0,-0,0,0,4.97549e-08,0,0
31.48,-3.96603e-08,-0,-0,0,0,3.96603e-08,0,0
31.49,-3.10765e-08,-0,-0,0,0,3.10765e-08,0,0
31.5,-2.49639e-08,-0,-0,0,0,2.49639e-08,0,0
31.51,-2.19482e-08,-0,-0,0,0,2.19482e-08,0,0
31.52,-2.23103e-08,-0,-0,-0,0,2.23103e-08,0,-0
31.53,-2.59691e-08,-0,-0,-0,0,2.59691e-08,0,-0
31.54,-3.25833e-08,-0,-0,-0,0,3.25833e-08,0,-0
31.55,-4.1533e-08,-0,-0,-0,0,4.1533e-08,0,-0
31.56,-5.19194e-08,-0,-0,-0,0,5.19194e-08,0,-0
31.57,-6.28024e-08,-0,-0,-0,0,6.28024e-08,0,-0
31.58,-7.30276e-08,-0,-0,-0,0,7.30276e-08,0,-0
31.59,-8.17653e-08,-0,-0,-0,0,8.17653e-08,0,-0
31.6,-8.80688e-08,-0,-0,-0,0,8.80688e-08,0,-0
31.61,-9.13085e-08,-0,-0,-0,0,9.13085e-08,0,-0
31.62,-9.11809e-08,-0,-0,0,0,9.11809e-08,0,0
31.63,-8.77584e-08,-0,-0,0,0,8.77584e-08,0,0
31.64,-8.13421e-08,-0,-0,0,0,8.13421e-08,0,0
31.65,-7.25652e-08,-0,-0,0,0,7.25652e-08,0,0
31.66,-6.22696e-08,-0,-0,0,0,6.22696e-08,0,0
31.67,-5.14157e-08,-0,-0,0,0,5.14157e-08,0,0
31.68,-4.11163e-08,-0,-0,0,0,4.11163e-08,0,0
31.69,-3.22145e-08,-0,-0,0,0,3.22145e-08,0,0
31.7,-2.56735e-08,-0,-0,0,0,2.56735e-08,0,0
31.71,-2.21662e-08,-0,-0,0,0,2.21662e-08,0,0
31.72,-2.19843e-08,-0,-0,0,0,2.19843e-08,0,0
31.73,-2.51573e-08,-0,-0,-0,0,2.51573e-08,0,-0
31.74,-3.13694e-08,-0,-0,-0,0,3.13694e-08,0,-0
31.75,-4.00102e-08,-0,-0,-0,0,4.00102e-08,0,-0
31.76,-5.02578e-08,-0,-0,-0,0,5.02578e-08,0,-0
31.77,-6.11608e-08,-0,-0,-0,0,6.11608e-08,0,-0
31.78,-7.15774e-08,-0,-0,-0,0,7.15774e-08,0,-0
31.79,-8.06294e-08,-0,-0,-0,0,8.06294e-08,0,-0
31.8,-8.73553e-08,-0,-0,-0,0,8.73553e-08,0,-0
31.81,-9.10818e-08,-0,-0,-0,0,9.10818e-08,0,-0
31.82,-9.14878e-08,-0,-0,-0,0,9.14878e-08,0,-0
31.83,-8.85434e-08,-0,-0,0,0,8.85434e-08,0,0
31.84,-8.25314e-08,-0,-0,0,0,8.25314e-08,0,0
31.85,-7.40531e-08,-0,-0,0,0,7.40531e-08,0,0
31.86,-6.39201e-08,-0,-0,0,0,6.39201e-08,0,0
31.87,-5.30499e-08,-0,-0,0,0,5.30499e-08,0,0
31.88,-4.25859e-08,-0,-0,0,0,4.25859e-08,0,0
31.89,-3.34007e-08,-0,-0,0,0,3.34007e-08,0,0
31.9,-2.64687e-08,-0,-0,0,0,2.64687e-08,0,0
31.91,-2.24663e-08,-0,-0,0,0,2.24663e-08,0,0
31.92,-2.17714e-08,-0,-0,0,0,2.17714e-08,0,0
31.93,-2.44588e-08,-0,-0,-0,0,2.44588e-08,0,-0
31.94,-3.02523e-08,-0,-0,-0,0,3.02523e-08,0,-0
31.95,-3.85848e-08,-0,-0,-0,0,3.85848e-08,0,-0
31.96,-4.8652e-08,-0,-0,-0,0,4.8652e-08,0,-0
31.97,-5.95445e-08,-0,-0,-0,0,5.95445e-08,0,-0
31.98,-7.00987e-08,-0,-0,-0,0,7.00987e-08,0,-0
31.99,-7.9402e-08,-0,-0,-0,0,7.9402e-08,0,-0
32,-8.64997e-08,-0,-0,-0,0,8.64997e-08,0,-0
32.01,-9.07181e-08,-0,-0,-0,0,9.07181e-08,0,-0
32.02,-9.16289e-08,-0,-0,-0,0,9.16289e-08,0,-0
32.03,-8.91688e-08,-0,-0,0,0,8.91688e-08,0,0
32.04,-8.35986e-08,-0,-0,0,0,8.35986e-08,0,0
32.05,-7.54323e-08,-0,-0,0,0,7.54323e-08,0,0
32.06,-6.54932e-08,-0,-0,0,0,6.54932e-08,0,0
32.07,-5.46622e-08,-0,-0,0,0,5.46622e-08,0,0
32.08,-4.40898e-08,-0,-0,0,0,4.40898e-08,0,0
32.09,-3.46988e-08,-0,-0,0,0,3.46988e-08,0,0
32.1,-2.74079e-08,-0,-0,0,0,2.74079e-08,0,0
32.11,-2.29269e-08,-0,-0,0,0,2.29269e-08,0,0
32.12,-2.17354e-08,-0,-0,0,0,2.17354e-08,0,0
32.13,-2.39486e-08,-0,-0,-0,0,2.39486e-08,0,-0
32.14,-2.92966e-08,-0,-0,-0,0,2.92966e-08,0,-0
32.15,-3.73053e-08,-0,-0,-0,0,3.73053e-08,0,-0
32.16,-4.71752e-08,-0,-0,-0,0,4.71752e-08,0,-0
32.17,-5.80027e-08,-0,-0,-0,0,5.80027e-08,0,-0
32.18,-6.86529e-08,-0,-0,-0,0,6.86529e-08,0,-0
32.19,-7.8159e-08,-0,-0,-0,0,7.8159e-08,0,-0
32.2,-8.56024e-08,-0,-0,-0,0,8.56024e-08,0,-0
32.21,-9.02801e-08,-0,-0,-0,0,9.02801e-08,0,-0
32.22,-9.16831e-08,-0,-0,-0,0,9.16831e-08,0,-0
32.23,-8.96881e-08,-0,-0,0,0,8.96881e-08,0,0
32.24,-8.45479e-08,-0,-0,0,0,8.45479e-08,0,0
32.25,-7.67217e-08,-0,-0,0,0,7.67217e-08,0,0
32.26,-6.69733e-08,-0,-0,0,0,6.69733e-08,0,0
32.27,-5.62187e-08,-0,-0,0,0,5.62187e-08,0,0
32.28,-4.55513e-08,-0,-0,0,0,4.55513e-08,0,0
32.29,-3.59721e-08,-0,-0,0,0,3.59721e-08,0,0
32.3,-2.83367e-08,-0,-0,0,0,2.83367e-08,0,0
32.31,-2.34075e-08,-0,-0,0,0,2.34075e-08,0,0
32.32,-2.17245e-08,-0,-0,0,0,2.17245e-08,0,0
32.33,-2.34665e-08,-0,-0,-0,0,2.34665e-08,0,-0
32.34,-2.8383e-08,-0,-0,-0,0,2.8383e-08,0,-0
32.35,-3.60416e-08,-0,-0,-0,0,3.60416e-08,0,-0
32.36,-4.57064e-08,-0,-0,-0,0,4.57064e-08,0,-0
32.37,-5.64368e-08,-0,-0,-0,0,5.64368e-08,0,-0
32.38,-6.71747e-08,-0,-0,-0,0,6.71747e-08,0,-0
32.39,-7.686e-08,-0,-0,-0,0,7.686e-08,0,-0
32.4,-8.4645e-08,-0,-0,-0,0,8.4645e-08,0,-0
32.41,-8.97567e-08,-0,-0,-0,0,8.97567e-08,0,-0
32.42,-9.1641e-08,-0,-0,-0,0,9.1641e-08,0,-0
32.43,-9.01117e-08,-0,-0,0,0,9.01117e-08,0,0
32.44,-8.54064e-08,-0,-0,0,0,8.54064e-08,0,0
32.45,-7.79306e-08,-0,-0,0,0,7.79306e-08,0,0
32.46,-6.83995e-08,-0,-0,0,0,6.83995e-08,0,0
32.47,-5.77503e-08,-0,-0,0,0,5.77503e-08,0,0
32.48,-4.70204e-08,-0,-0,0,0,4.70204e-08,0,0
32.49,-3.72691e-08,-0,-0,0,0,3.72691e-08,0,0
32.5,-2.92998e-08,-0,-0,0,0,2.92998e-08,0,0
32.51,-2.39438e-08,-0,-0,0,0,2.39438e-08,0,0
32.52,-2.18e-08,-0,-0,0,0,2.18e-08,0,0
32.53,-2.30709e-08,-0,-0,-0,0,2.30709e-08,0,-0
32.54,-2.75538e-08,-0,-0,-0,0,2.75538e-08,0,-0
32.55,-3.48576e-08,-0,-0,-0,0,3.48576e-08,0,-0
32.56,-4.42838e-08,-0,-0,-0,0,4.42838e-08,0,-0
32.57,-5.48979e-08,-0,-0,-0,0,5.48979e-08,0,-0
32.58,-6.56887e-08,-0,-0,-0,0,6.56887e-08,0,-0
32.59,-7.55485e-08,-0,-0,-0,0,7.55485e-08,0,-0
32.6,-8.36702e-08,-0,-0,-0,0,8.36702e-08,0,-0
32.61,-8.92128e-08,-0,-0,-0,0,8.92128e-08,0,-0
32.62,-9.15559e-08,-0,-0,-0,0,9.15559e-08,0,-0
32.63,-9.04968e-08,-0,-0,0,0,9.04968e-08,0,0
32.64,-8.62165e-08,-0,-0,0,0,8.62165e-08,0,0
32.65,-7.91003e-08,-0,-0,0,0,7.91003e-08,0,0
32.66,-6.98072e-08,-0,-0,0,0,6.98072e-08,0,0
32.67,-5.92769e-08,-0,-0,0,0,5.92769e-08,0,0
32.68,-4.84885e-08,-0,-0,0,0,4.84885e-08,0,0
32.69,-3.85578e-08,-0,-0,0,0,3.85578e-08,0,0
32.7,-3.02418e-08,-0,-0,0,0,3.02418e-08,0,0
32.71,-2.44635e-08,-0,-0,0,0,2.44635e-08,0,0
32.72,-2.18455e-08,-0,-0,0,0,2.18455e-08,0,0
32.73,-2.26226e-08,-0,-0,-0,0,2.26226e-08,0,-0
32.74,-2.66661e-08,-0,-0,-0,0,2.66661e-08,0,-0
32.75,-3.35973e-08,-0,-0,-0,0,3.35973e-08,0,-0
32.76,-4.27783e-08,-0,-0,-0,0,4.27783e-08,0,-0
32.77,-5.32711e-08,-0,-0,-0,0,5.32711e-08,0,-0
32.78,-6.41176e-08,-0,-0,-0,0,6.41176e-08,0,-0
32.79,-7.41811e-08,-0,-0,-0,0,7.41811e-08,0,-0
32.8,-8.26592e-08,-0,-0,-0,0,8.26592e-08,0,-0
32.81,-8.86095e-08,-0,-0,-0,0,8.86095e-08,0,-0
32.82,-9.14586e-08,-0,-0,-0,0,9.14586e-08,0,-0
32.83,-9.09034e-08,-0,-0,0,0,9.09034e-08,0,0
32.84,-8.70838e-08,-0,-0,0,0,8.70838e-08,0,0
32.85,-8.03562e-08,-0,-0,0,0,8.03562e-08,0,0
